ID,Target
5163,0.0
5165,0.0
5166,1.0
5170,1.0
5173,1.0
5175,0.0
5176,1.0
5178,1.0
5180,0.0
5184,1.0
5185,1.0
5188,0.0
5190,1.0
5191,1.0
5192,0.0
5194,1.0
5195,0.0
5196,1.0
5197,1.0
5199,1.0
5201,1.0
5202,0.0
5203,0.0
5204,1.0
5205,1.0
5206,0.0
5207,1.0
5209,0.0
5212,0.0
5215,0.0
5216,1.0
5218,1.0
5220,0.0
5221,1.0
5222,0.0
5224,1.0
5226,0.0
5227,1.0
5229,1.0
5230,1.0
5234,0.0
5235,1.0
5236,1.0
5238,0.0
5239,1.0
5240,1.0
5243,1.0
5244,0.0
5248,0.0
5249,1.0
5251,1.0
5255,0.0
5257,0.0
5258,1.0
5260,0.0
5261,1.0
5262,0.0
5263,1.0
5264,0.0
5266,0.0
5267,0.0
5268,0.0
5269,0.0
5271,1.0
5275,1.0
5281,1.0
5282,1.0
5284,0.0
5285,1.0
5287,1.0
5288,0.0
5291,1.0
5292,1.0
5295,1.0
5296,0.0
5299,1.0
5302,0.0
5310,0.0
5311,0.0
5313,0.0
5314,1.0
5317,0.0
5320,0.0
5322,0.0
5323,0.0
5325,1.0
5329,0.0
5330,1.0
5332,0.0
5333,1.0
5335,0.0
5338,1.0
5339,0.0
5345,0.0
5348,1.0
5349,1.0
5354,0.0
5357,1.0
5359,1.0
5366,1.0
5369,0.0
5375,1.0
5376,0.0
5378,0.0
5380,0.0
5383,1.0
5384,1.0
5385,0.0
5390,1.0
5394,0.0
5395,1.0
5396,0.0
5401,0.0
5402,1.0
5405,0.0
5409,1.0
5411,0.0
5418,1.0
5420,1.0
5424,0.0
5428,1.0
5430,1.0
5436,0.0
5437,0.0
5438,0.0
5442,0.0
5443,1.0
5444,1.0
5446,1.0
5447,1.0
5451,0.0
5452,1.0
5457,0.0
5458,1.0
5462,0.0
5463,1.0
5465,0.0
5466,0.0
5469,1.0
5472,0.0
5473,1.0
5475,0.0
5476,1.0
5477,0.0
5478,0.0
5479,1.0
5485,0.0
5486,1.0
5488,1.0
5489,0.0
5493,0.0
5494,1.0
5495,0.0
5500,1.0
5504,0.0
5505,1.0
5507,1.0
5509,0.0
5510,0.0
5511,1.0
5513,0.0
5515,1.0
5518,0.0
5523,1.0
5525,1.0
5528,0.0
5529,0.0
5530,0.0
5531,1.0
5532,1.0
5533,0.0
5534,1.0
5535,1.0
5536,1.0
5538,1.0
5539,1.0
5540,0.0
5544,0.0
5546,1.0
5547,0.0
5558,1.0
5559,0.0
5560,0.0
5561,1.0
5565,1.0
5569,0.0
5570,1.0
5572,0.0
5573,1.0
5574,0.0
5576,1.0
5578,1.0
5581,1.0
5586,1.0
5590,0.0
5592,1.0
5595,1.0
5596,1.0
5600,0.0
5605,0.0
5606,0.0
5607,0.0
5610,1.0
5611,0.0
5613,1.0
5618,0.0
5620,1.0
5621,0.0
5627,1.0
5628,0.0
5631,0.0
5632,0.0
5635,0.0
5638,1.0
5639,1.0
5644,0.0
5646,0.0
5653,0.0
5654,0.0
5660,0.0
5664,0.0
5665,1.0
5667,1.0
5669,0.0
5670,0.0
5672,0.0
5677,1.0
5678,0.0
5683,0.0
5685,0.0
5688,0.0
5690,1.0
5692,1.0
5693,0.0
5695,1.0
5697,0.0
5699,1.0
5701,1.0
5707,1.0
5708,1.0
5712,1.0
5717,1.0
5720,0.0
5721,0.0
5723,1.0
5725,0.0
5726,1.0
5730,0.0
5732,0.0
5743,1.0
5744,0.0
5746,0.0
5757,1.0
5758,0.0
5759,1.0
5761,0.0
5764,1.0
5765,0.0
5766,0.0
5767,1.0
5772,1.0
5782,0.0
5790,0.0
5791,1.0
5792,0.0
5796,0.0
5797,1.0
5799,0.0
5801,0.0
5803,1.0
5804,0.0
5808,0.0
5809,0.0
5811,0.0
5814,1.0
5819,1.0
5820,0.0
5822,0.0
5831,1.0
5832,0.0
5835,0.0
5837,1.0
5839,1.0
5840,1.0
5843,1.0
5846,1.0
5848,1.0
5850,1.0
5851,1.0
5852,0.0
5854,1.0
5855,0.0
5856,0.0
5861,0.0
5862,0.0
5865,1.0
5868,0.0
5872,1.0
5873,0.0
5875,0.0
5876,0.0
5878,0.0
5879,0.0
5882,0.0
5883,1.0
5889,0.0
5891,0.0
5894,1.0
5900,0.0
5902,0.0
5905,1.0
5908,1.0
5911,1.0
5915,1.0
5919,0.0
5923,1.0
5924,1.0
5929,0.0
5936,1.0
5937,0.0
5939,1.0
5940,1.0
5943,0.0
5945,1.0
5948,0.0
5950,1.0
5951,0.0
5952,0.0
5954,1.0
5957,0.0
5959,1.0
5964,0.0
5971,1.0
5972,0.0
5974,1.0
5976,0.0
5977,1.0
5978,0.0
5981,0.0
5990,1.0
5991,0.0
6000,1.0
6001,1.0
6007,1.0
6010,0.0
6011,1.0
6015,1.0
6020,1.0
6026,1.0
6028,0.0
6030,1.0
6033,0.0
6034,1.0
6036,1.0
6038,0.0
6042,0.0
6046,1.0
6047,0.0
6050,0.0
6051,0.0
6052,0.0
6056,1.0
6058,1.0
6059,0.0
6060,1.0
6063,0.0
6065,0.0
6071,1.0
6072,1.0
6076,1.0
6077,1.0
6081,1.0
6084,0.0
6086,1.0
6087,0.0
6092,1.0
6096,0.0
6097,0.0
6098,1.0
6100,0.0
6106,1.0
6107,0.0
6114,0.0
6116,1.0
6120,1.0
6123,1.0
6124,1.0
6128,1.0
6133,0.0
6134,1.0
6138,1.0
6139,1.0
6140,1.0
6141,0.0
6145,1.0
6147,1.0
6150,0.0
6162,0.0
6164,1.0
6165,0.0
6166,0.0
6168,0.0
6169,0.0
6170,0.0
6176,0.0
6178,1.0
6181,0.0
6183,0.0
6184,1.0
6187,1.0
6196,0.0
6198,1.0
6200,1.0
6203,0.0
6205,0.0
6206,1.0
6207,1.0
6210,1.0
6211,1.0
6218,0.0
6221,1.0
6225,0.0
6230,0.0
6231,1.0
6232,0.0
6235,1.0
6240,0.0
6244,1.0
6245,1.0
6249,1.0
6250,0.0
6254,0.0
6256,0.0
6257,0.0
6264,0.0
6266,1.0
6267,0.0
6269,1.0
6272,1.0
6274,0.0
6277,1.0
6280,0.0
6282,1.0
6283,1.0
6284,0.0
6288,1.0
6289,1.0
6292,1.0
6302,1.0
6303,0.0
6308,0.0
6310,0.0
6311,1.0
6312,0.0
6313,1.0
6318,0.0
6323,0.0
6325,1.0
6328,0.0
6330,1.0
6331,1.0
6336,1.0
6337,1.0
6339,0.0
6343,0.0
6345,1.0
6346,0.0
6347,1.0
6348,1.0
6349,1.0
6350,1.0
6351,1.0
6352,1.0
6356,1.0
6359,0.0
6361,1.0
6369,1.0
6379,0.0
6383,1.0
6384,1.0
6387,1.0
6389,0.0
6391,1.0
6392,1.0
6393,0.0
6394,0.0
6398,0.0
6400,1.0
6404,0.0
6406,1.0
6409,0.0
6411,1.0
6413,1.0
6415,0.0
6419,1.0
6421,1.0
6424,0.0
6425,0.0
6426,0.0
6428,1.0
6430,1.0
6433,1.0
6436,0.0
6441,0.0
6442,1.0
6444,0.0
6445,1.0
6447,1.0
6448,1.0
6452,0.0
6455,0.0
6463,1.0
6464,0.0
6466,0.0
6467,1.0
6468,0.0
6469,0.0
6471,0.0
6472,1.0
6474,1.0
6475,1.0
6476,0.0
6478,0.0
6479,0.0
6482,0.0
6483,1.0
6485,0.0
6487,1.0
6490,1.0
6493,1.0
6497,1.0
6499,1.0
6500,1.0
6502,1.0
6503,1.0
6511,0.0
6512,0.0
6516,1.0
6517,1.0
6518,0.0
6520,0.0
6524,1.0
6525,1.0
6529,0.0
6531,0.0
6533,1.0
6540,0.0
6543,0.0
6545,1.0
6546,1.0
6547,1.0
6554,0.0
6555,0.0
6557,1.0
6559,1.0
6566,1.0
6573,1.0
6575,1.0
6580,0.0
6582,1.0
6588,1.0
6592,1.0
6595,0.0
6603,0.0
6610,0.0
6611,0.0
6612,1.0
6615,1.0
6622,0.0
6627,0.0
6631,1.0
6634,1.0
6639,0.0
6641,1.0
6646,1.0
6648,0.0
6651,1.0
6652,1.0
6656,1.0
6658,1.0
6659,1.0
6662,1.0
6664,1.0
6673,0.0
6676,0.0
6677,1.0
6678,0.0
6679,0.0
6682,1.0
6684,1.0
6685,0.0
6686,0.0
6687,0.0
6688,1.0
6693,1.0
6694,1.0
6696,0.0
6697,0.0
6700,1.0
6705,1.0
6706,1.0
6713,0.0
6714,1.0
6716,1.0
6719,0.0
6720,1.0
6722,1.0
6725,0.0
6727,1.0
6728,0.0
6731,0.0
6733,0.0
6738,1.0
6739,1.0
6744,0.0
6745,0.0
6751,1.0
6752,1.0
6757,0.0
6758,0.0
6759,0.0
6760,1.0
6761,1.0
6763,0.0
6766,1.0
6775,1.0
6777,1.0
6780,1.0
6782,1.0
6783,1.0
6784,0.0
6785,1.0
6789,1.0
6790,0.0
6791,1.0
6795,0.0
6797,0.0
6799,1.0
6800,1.0
6801,1.0
6803,0.0
6804,1.0
6808,1.0
6809,1.0
6810,1.0
6816,1.0
6817,1.0
6822,1.0
6823,1.0
6826,1.0
6831,1.0
6832,0.0
6837,1.0
6841,0.0
6854,0.0
6856,0.0
6857,0.0
6859,1.0
6863,1.0
6864,0.0
6866,1.0
6868,1.0
6869,1.0
6870,0.0
6874,1.0
6877,1.0
6878,0.0
6886,1.0
6887,1.0
6888,1.0
6893,0.0
6894,0.0
6898,1.0
6899,0.0
6905,0.0
6906,0.0
6907,0.0
6911,1.0
6912,0.0
6915,0.0
6916,0.0
6922,1.0
6927,1.0
6928,1.0
6932,0.0
6933,1.0
6935,0.0
6941,0.0
6944,0.0
6946,1.0
6947,0.0
6948,0.0
6950,1.0
6951,1.0
6952,0.0
6953,0.0
6956,0.0
6957,1.0
6959,1.0
6963,0.0
6966,1.0
6968,1.0
6969,1.0
6970,1.0
6973,0.0
6974,0.0
6979,1.0
6981,1.0
6982,0.0
6983,0.0
6984,1.0
6987,0.0
6988,0.0
6989,1.0
6991,0.0
6995,1.0
6997,1.0
6998,0.0
7000,1.0
7003,0.0
7005,0.0
7007,1.0
7008,0.0
7010,1.0
7012,1.0
7014,1.0
7021,0.0
7024,1.0
7025,1.0
7026,0.0
7030,1.0
7032,0.0
7035,1.0
7036,0.0
7038,1.0
7039,1.0
7040,1.0
7041,1.0
7044,1.0
7046,0.0
7047,1.0
7048,1.0
7051,1.0
7059,0.0
7063,1.0
7065,1.0
7066,1.0
7071,1.0
7075,0.0
7078,1.0
7080,1.0
7081,0.0
7083,1.0
7089,1.0
7092,0.0
7095,1.0
7097,0.0
7098,1.0
7099,1.0
7100,0.0
7102,0.0
7104,1.0
7107,0.0
7109,1.0
7115,0.0
7116,0.0
7117,1.0
7118,0.0
7123,0.0
7124,1.0
7127,0.0
7130,1.0
7131,0.0
7133,1.0
7134,0.0
7138,1.0
7140,1.0
7147,0.0
7151,0.0
7152,0.0
7156,0.0
7157,0.0
7160,0.0
7162,1.0
7165,0.0
7167,0.0
7168,0.0
7169,0.0
7170,0.0
7175,0.0
7176,1.0
7177,0.0
7179,1.0
7180,0.0
7183,0.0
7193,1.0
7194,1.0
7197,0.0
7199,1.0
7204,0.0
7207,1.0
7208,0.0
7212,1.0
7218,1.0
7219,0.0
7225,1.0
7229,1.0
7230,1.0
7231,0.0
7236,0.0
7238,0.0
7239,1.0
7241,0.0
7243,0.0
7245,1.0
7249,1.0
7251,1.0
7252,0.0
7254,0.0
7257,1.0
7258,1.0
7262,1.0
7263,0.0
7264,1.0
7266,0.0
7268,1.0
7271,1.0
7275,1.0
7277,1.0
7280,0.0
7281,1.0
7283,0.0
7284,1.0
7287,0.0
7289,1.0
7291,1.0
7295,0.0
7297,0.0
7300,1.0
7303,1.0
7305,1.0
7310,1.0
7312,1.0
7315,1.0
7319,1.0
7320,0.0
7321,0.0
7322,1.0
7323,0.0
7324,1.0
7325,1.0
7326,0.0
7327,1.0
7333,0.0
7336,1.0
7337,0.0
7339,1.0
7342,0.0
7343,1.0
7347,0.0
7349,1.0
7354,0.0
7355,0.0
7356,0.0
7357,0.0
7358,1.0
7359,0.0
7363,1.0
7365,1.0
7366,1.0
7367,0.0
7368,0.0
7373,0.0
7374,0.0
7377,0.0
7381,0.0
7382,0.0
7383,1.0
7384,1.0
7385,1.0
7388,0.0
7391,1.0
7393,1.0
7400,0.0
7402,0.0
7405,0.0
7409,0.0
7413,1.0
7414,1.0
7415,0.0
7419,1.0
7422,0.0
7423,0.0
7426,1.0
7429,1.0
7435,1.0
7438,1.0
7441,1.0
7442,1.0
7450,1.0
7452,0.0
7456,0.0
7458,0.0
7469,1.0
7472,1.0
7476,0.0
7478,1.0
7484,1.0
7492,1.0
7493,0.0
7494,0.0
7496,1.0
7499,1.0
7504,0.0
7506,0.0
7509,1.0
7510,1.0
7511,0.0
7512,0.0
7513,0.0
7518,0.0
7524,1.0
7525,0.0
7526,0.0
7528,1.0
7532,0.0
7533,0.0
7537,0.0
7541,1.0
7542,0.0
7543,0.0
7544,1.0
7545,0.0
7550,1.0
7552,1.0
7553,1.0
7555,0.0
7558,0.0
7560,0.0
7563,0.0
7565,0.0
7566,0.0
7568,1.0
7570,0.0
7572,0.0
7576,0.0
7577,0.0
7578,0.0
7579,1.0
7580,1.0
7588,1.0
7590,1.0
7594,1.0
7597,0.0
7599,1.0
7601,1.0
7602,1.0
7604,0.0
7605,1.0
7610,1.0
7616,0.0
7621,1.0
7622,0.0
7625,0.0
7629,1.0
7630,0.0
7633,0.0
7635,1.0
7636,1.0
7637,1.0
7639,1.0
7644,0.0
7645,1.0
7650,1.0
7651,1.0
7653,1.0
7660,0.0
7661,0.0
7666,1.0
7669,1.0
7672,1.0
7675,0.0
7677,0.0
7678,0.0
7684,1.0
7687,1.0
7688,0.0
7690,0.0
7692,0.0
7693,1.0
7694,0.0
7698,1.0
7702,0.0
7704,1.0
7707,0.0
7712,0.0
7714,1.0
7718,0.0
7719,1.0
7726,1.0
7730,1.0
7734,1.0
7736,1.0
7743,1.0
7746,0.0
7747,0.0
7750,1.0
7753,1.0
7756,1.0
7759,1.0
7760,1.0
7761,0.0
7762,0.0
7766,1.0
7767,0.0
7771,1.0
7777,1.0
7783,0.0
7784,1.0
7785,0.0
7786,0.0
7791,0.0
7800,1.0
7803,0.0
7804,1.0
7806,0.0
7809,0.0
7814,1.0
7815,1.0
7817,0.0
7820,1.0
7823,0.0
7824,1.0
7825,1.0
7829,1.0
7831,1.0
7833,0.0
7836,0.0
7838,0.0
7842,0.0
7853,0.0
7855,1.0
7857,1.0
7858,0.0
7860,0.0
7861,1.0
7863,1.0
7864,0.0
7866,1.0
7870,1.0
7871,0.0
7874,0.0
7880,1.0
7881,1.0
7887,0.0
7889,1.0
7890,0.0
7891,1.0
7892,1.0
7902,0.0
7903,0.0
7905,1.0
7910,0.0
7913,0.0
7916,1.0
7918,0.0
7924,1.0
7925,0.0
7927,0.0
7928,1.0
7930,1.0
7932,0.0
7933,0.0
7934,0.0
7936,0.0
7939,1.0
7944,0.0
7947,1.0
7949,0.0
7950,1.0
7951,1.0
7952,0.0
7953,0.0
7955,0.0
7959,0.0
7963,1.0
7964,1.0
7966,0.0
7969,0.0
7970,1.0
7971,0.0
7973,1.0
7976,0.0
7982,0.0
7983,1.0
7985,1.0
7988,0.0
7989,0.0
7992,0.0
7993,0.0
7997,0.0
7998,0.0
7999,1.0
8002,0.0
8003,0.0
8014,0.0
8019,0.0
8020,1.0
8023,0.0
8024,1.0
8026,0.0
8027,0.0
8029,0.0
8031,0.0
8032,1.0
8033,0.0
8036,1.0
8037,1.0
8038,0.0
8041,1.0
8042,0.0
8045,1.0
8047,1.0
8049,0.0
8050,1.0
8051,0.0
8061,1.0
8062,1.0
8063,0.0
8065,1.0
8066,0.0
8067,0.0
8068,0.0
8069,0.0
8070,0.0
8071,0.0
8072,0.0
8074,0.0
8076,1.0
8077,0.0
8078,1.0
8079,0.0
8081,0.0
8085,0.0
8087,1.0
8095,0.0
8097,1.0
8101,1.0
8105,0.0
8110,1.0
8113,1.0
8116,1.0
8118,0.0
8120,1.0
8121,0.0
8124,1.0
8125,1.0
8127,1.0
8129,1.0
8136,1.0
8139,1.0
8145,0.0
8148,0.0
8150,0.0
8151,0.0
8156,0.0
8157,1.0
8162,0.0
8164,1.0
8165,0.0
8166,0.0
8168,1.0
8174,1.0
8176,0.0
8177,0.0
8178,1.0
8179,0.0
8180,0.0
8184,0.0
8185,1.0
8191,0.0
8194,0.0
8195,1.0
8196,0.0
8197,1.0
8200,0.0
8204,0.0
8209,0.0
8212,1.0
8213,0.0
8215,1.0
8216,0.0
8220,1.0
8222,0.0
8223,0.0
8224,0.0
8226,0.0
8229,1.0
8230,0.0
8231,0.0
8232,1.0
8233,1.0
8234,1.0
8237,1.0
8238,0.0
8239,1.0
8240,1.0
8245,0.0
8248,1.0
8249,0.0
8250,1.0
8252,0.0
8253,0.0
8254,1.0
8257,0.0
8258,0.0
8261,1.0
8268,0.0
8269,1.0
8273,0.0
8274,0.0
8281,0.0
8282,1.0
8287,0.0
8289,1.0
8293,0.0
8294,1.0
8297,0.0
8298,1.0
8308,0.0
8310,1.0
8313,0.0
8315,1.0
8317,0.0
8322,1.0
8328,1.0
8329,0.0
8333,0.0
8334,1.0
8339,1.0
8343,1.0
8344,1.0
8345,0.0
8346,1.0
8348,0.0
8349,1.0
8354,0.0
8358,0.0
8360,0.0
8362,0.0
8363,0.0
8366,0.0
8367,1.0
8369,1.0
8373,1.0
8375,1.0
8384,0.0
8389,0.0
8391,1.0
8399,1.0
8402,0.0
8404,1.0
8407,1.0
8408,1.0
8410,1.0
8413,1.0
8414,1.0
8415,1.0
8416,1.0
8417,0.0
8418,1.0
8420,0.0
8421,1.0
8425,0.0
8426,1.0
8432,0.0
8434,0.0
8437,0.0
8441,0.0
8442,0.0
8445,1.0
8450,1.0
8451,1.0
8453,1.0
8458,1.0
8459,0.0
8461,0.0
8462,1.0
8464,1.0
8465,0.0
8467,1.0
8470,0.0
8473,0.0
8475,1.0
8476,0.0
8481,1.0
8484,1.0
8489,1.0
8490,0.0
8493,1.0
8502,0.0
8503,0.0
8504,0.0
8513,0.0
8514,0.0
8515,0.0
8521,0.0
8524,1.0
8526,0.0
8531,0.0
8534,0.0
8540,1.0
8541,0.0
8543,1.0
8546,1.0
8550,1.0
8551,1.0
8555,0.0
8556,1.0
8557,0.0
8558,1.0
8563,0.0
8564,1.0
8571,1.0
8572,0.0
8573,1.0
8574,0.0
8576,0.0
8578,0.0
8583,0.0
8584,1.0
8585,1.0
8586,1.0
8589,0.0
8590,1.0
8596,0.0
8604,1.0
8605,1.0
8606,1.0
8608,1.0
8609,1.0
8611,0.0
8615,1.0
8616,0.0
8617,1.0
8618,1.0
8619,1.0
8620,0.0
8621,1.0
8623,0.0
8624,0.0
8625,1.0
8628,0.0
8632,1.0
8634,0.0
8635,1.0
8636,1.0
8637,0.0
8639,0.0
8640,0.0
8643,1.0
8645,0.0
8648,1.0
8652,0.0
8655,0.0
8660,0.0
8662,0.0
8663,0.0
8664,0.0
8666,0.0
8668,1.0
8669,0.0
8671,1.0
8675,1.0
8677,1.0
8678,1.0
8681,1.0
8685,0.0
8691,0.0
8697,1.0
8699,1.0
8701,0.0
8705,1.0
8706,0.0
8712,0.0
8714,1.0
8717,1.0
8719,0.0
8720,1.0
8722,0.0
8723,1.0
8735,0.0
8741,1.0
8742,0.0
8743,1.0
8747,1.0
8755,0.0
8758,0.0
8759,1.0
8760,0.0
8761,0.0
8765,0.0
8769,0.0
8777,0.0
8778,0.0
8779,0.0
8781,1.0
8783,0.0
8786,1.0
8788,1.0
8789,1.0
8790,0.0
8800,1.0
8801,0.0
8814,0.0
8815,1.0
8816,1.0
8817,0.0
8818,1.0
8825,1.0
8827,1.0
8832,1.0
8837,1.0
8840,1.0
8846,0.0
8847,0.0
8848,1.0
8849,0.0
8852,0.0
8859,1.0
8860,1.0
8867,0.0
8872,1.0
8873,0.0
8874,1.0
8879,0.0
8880,0.0
8881,1.0
8882,0.0
8883,0.0
8885,0.0
8887,1.0
8889,0.0
8890,1.0
8894,0.0
8895,1.0
8899,1.0
8900,0.0
8901,0.0
8904,1.0
8905,1.0
8910,1.0
8912,1.0
8916,0.0
8917,0.0
8918,1.0
8919,1.0
8924,1.0
8935,0.0
8938,0.0
8942,1.0
8944,1.0
8945,1.0
8946,0.0
8949,0.0
8951,0.0
8952,0.0
8959,1.0
8960,0.0
8961,1.0
8962,1.0
8966,0.0
8968,1.0
8970,1.0
8973,1.0
8974,1.0
8976,0.0
8979,0.0
8980,0.0
8984,0.0
8987,0.0
8990,0.0
8991,1.0
8992,1.0
8993,1.0
8994,0.0
8995,0.0
8997,0.0
8999,1.0
9000,0.0
9007,1.0
9010,0.0
9012,1.0
9013,1.0
9016,0.0
9018,0.0
9019,0.0
9021,1.0
9028,1.0
9029,0.0
9030,1.0
9037,0.0
9038,1.0
9040,1.0
9042,1.0
9043,0.0
9044,0.0
9047,1.0
9050,1.0
9051,1.0
9054,0.0
9057,0.0
9058,0.0
9060,1.0
9061,0.0
9062,1.0
9064,1.0
9065,0.0
9069,0.0
9075,0.0
9078,0.0
9082,0.0
9090,1.0
9091,0.0
9092,0.0
9096,0.0
9097,1.0
9098,0.0
9099,0.0
9100,1.0
9101,0.0
9106,1.0
9107,0.0
9113,1.0
9115,1.0
9119,0.0
9121,0.0
9122,0.0
9124,1.0
9126,0.0
9130,1.0
9132,1.0
9134,1.0
9135,0.0
9136,0.0
9139,1.0
9140,1.0
9141,1.0
9143,0.0
9147,1.0
9155,0.0
9158,0.0
9165,0.0
9166,1.0
9168,0.0
9169,0.0
9171,1.0
9172,1.0
9173,0.0
9175,1.0
9183,0.0
9186,1.0
9187,1.0
9188,1.0
9189,1.0
9190,1.0
9192,0.0
9193,0.0
9194,0.0
9197,1.0
9200,0.0
9201,0.0
9203,0.0
9206,0.0
9207,1.0
9210,0.0
9211,0.0
9215,1.0
9216,1.0
9217,0.0
9218,1.0
9220,0.0
9224,0.0
9225,0.0
9228,1.0
9231,0.0
9232,0.0
9234,1.0
9239,0.0
9243,0.0
9245,1.0
9248,0.0
9250,1.0
9254,1.0
9255,0.0
9257,1.0
9266,1.0
9268,1.0
9271,1.0
9274,1.0
9275,1.0
9280,1.0
9283,0.0
9285,1.0
9287,0.0
9290,1.0
9296,1.0
9299,0.0
9307,0.0
9308,0.0
9309,0.0
9310,1.0
9313,0.0
9315,1.0
9319,1.0
9320,1.0
9321,0.0
9325,0.0
9331,1.0
9332,1.0
9335,0.0
9336,1.0
9342,1.0
9345,0.0
9346,0.0
9350,0.0
9354,1.0
9357,1.0
9361,1.0
9364,0.0
9366,0.0
9369,0.0
9371,1.0
9372,1.0
9375,0.0
9379,0.0
9380,0.0
9381,0.0
9382,1.0
9386,0.0
9387,1.0
9389,1.0
9391,1.0
9392,1.0
9396,0.0
9403,1.0
9404,0.0
9406,1.0
9407,0.0
9411,1.0
9412,0.0
9414,1.0
9416,1.0
9417,0.0
9419,0.0
9423,1.0
9424,0.0
9426,0.0
9427,1.0
9428,0.0
9431,0.0
9434,0.0
9436,0.0
9439,0.0
9440,1.0
9443,0.0
9446,1.0
9447,0.0
9450,1.0
9452,1.0
9453,0.0
9454,1.0
9456,1.0
9457,0.0
9459,1.0
9462,0.0
9463,1.0
9466,1.0
9468,1.0
9470,0.0
9471,1.0
9475,1.0
9476,0.0
9477,1.0
9478,0.0
9479,1.0
9481,0.0
9483,0.0
9485,0.0
9491,1.0
9495,1.0
9497,0.0
9499,0.0
9506,0.0
9512,0.0
9515,1.0
9518,1.0
9520,1.0
9522,1.0
9524,0.0
9525,0.0
9526,0.0
9527,0.0
9528,0.0
9530,0.0
9534,0.0
9535,1.0
9540,0.0
9542,1.0
9543,1.0
9545,1.0
9547,1.0
9549,0.0
9554,0.0
9555,0.0
9567,0.0
9569,0.0
9571,1.0
9573,0.0
9574,0.0
9575,0.0
9577,0.0
9578,1.0
9579,0.0
9581,1.0
9585,0.0
9590,1.0
9601,0.0
9604,1.0
9605,1.0
9606,1.0
9607,1.0
9613,0.0
9615,0.0
9617,0.0
9618,1.0
9621,0.0
9623,1.0
9627,0.0
9628,0.0
9634,0.0
9637,0.0
9638,0.0
9641,0.0
9642,0.0
9643,0.0
9646,1.0
9648,1.0
9651,1.0
9652,0.0
9655,1.0
9658,0.0
9660,1.0
9663,0.0
9664,0.0
9665,0.0
9666,1.0
9667,0.0
9669,1.0
9671,1.0
9672,1.0
9673,1.0
9676,1.0
9680,0.0
9688,0.0
9691,0.0
9694,1.0
9698,0.0
9699,0.0
9701,1.0
9702,1.0
9705,1.0
9706,0.0
9708,1.0
9711,0.0
9714,1.0
9716,1.0
9717,0.0
9724,1.0
9725,0.0
9727,1.0
9728,1.0
9731,0.0
9736,1.0
9739,0.0
9741,1.0
9743,0.0
9746,1.0
9748,0.0
9752,0.0
9754,1.0
9757,1.0
9759,1.0
9763,0.0
9764,0.0
9765,1.0
9768,0.0
9769,0.0
9773,0.0
9774,1.0
9776,1.0
9780,0.0
9782,0.0
9790,1.0
9792,0.0
9795,0.0
9797,1.0
9798,0.0
9806,1.0
9808,1.0
9809,0.0
9811,1.0
9813,0.0
9814,0.0
9815,1.0
9816,0.0
9819,1.0
9822,0.0
9826,1.0
9827,0.0
9828,1.0
9834,0.0
9840,0.0
9841,0.0
9843,0.0
9844,1.0
9845,0.0
9848,1.0
9851,1.0
9852,0.0
9854,0.0
9858,0.0
9860,1.0
9862,1.0
9864,1.0
9867,0.0
9868,0.0
9869,1.0
9870,0.0
9871,0.0
9872,1.0
9874,1.0
9875,1.0
9877,1.0
9878,0.0
9880,0.0
9881,1.0
9882,0.0
9887,1.0
9890,0.0
9891,0.0
9892,1.0
9894,0.0
9895,1.0
9897,0.0
9898,0.0
9899,0.0
9902,1.0
9904,0.0
9905,1.0
9909,0.0
9910,1.0
9911,1.0
9913,1.0
9914,0.0
9918,0.0
9921,0.0
9922,0.0
9926,1.0
9928,0.0
9929,1.0
9930,0.0
9933,1.0
9934,1.0
9936,0.0
9939,0.0
9940,1.0
9944,1.0
9949,0.0
9950,1.0
9952,1.0
9955,1.0
9960,0.0
9961,1.0
9971,1.0
9974,1.0
9975,1.0
9977,0.0
9978,0.0
9979,0.0
9981,1.0
9983,0.0
9984,0.0
9986,0.0
9988,1.0
9989,1.0
9990,1.0
9993,0.0
9995,0.0
9996,1.0
9997,0.0
9998,1.0
9999,1.0
10001,0.0
10005,0.0
10007,1.0
10013,0.0
10014,0.0
10018,0.0
10020,0.0
10021,1.0
10023,0.0
10025,1.0
10026,1.0
10033,0.0
10039,1.0
10043,0.0
10046,0.0
10047,0.0
10048,1.0
10058,1.0
10063,1.0
10064,1.0
10068,0.0
10069,0.0
10070,0.0
10072,0.0
10073,0.0
10074,1.0
10077,0.0
10078,1.0
10079,0.0
10081,1.0
10085,0.0
10087,1.0
10091,0.0
10093,1.0
10094,0.0
10096,1.0
10097,0.0
10102,1.0
10104,0.0
10105,0.0
10106,0.0
10116,0.0
10118,1.0
10119,0.0
10121,1.0
10122,0.0
10123,0.0
10124,1.0
10128,1.0
10129,0.0
10134,0.0
10135,0.0
10138,1.0
10139,0.0
10140,0.0
10142,0.0
10143,0.0
10144,1.0
10146,0.0
10147,0.0
10151,0.0
10153,0.0
10156,0.0
10161,1.0
10162,0.0
10163,1.0
10166,1.0
10167,0.0
10168,0.0
10175,1.0
10176,1.0
10179,1.0
10182,0.0
10184,0.0
10186,1.0
10188,1.0
10190,1.0
10191,0.0
10194,0.0
10196,0.0
10197,0.0
10198,0.0
10199,0.0
10200,0.0
10202,0.0
10204,1.0
10209,0.0
10211,1.0
10213,0.0
10214,1.0
10219,0.0
10220,0.0
10221,1.0
10223,1.0
10225,1.0
10227,1.0
